user_id,budget_lakh,purchase_timeline,visit_count,comparison_count,emi_used,test_drive,brochure_download,occupation,purchased
2037,40,15,11,1,0,0,1,5,1
2038,10,30,14,1,0,0,0,1,1
2039,18,30,15,4,1,1,0,2,1
2040,18,180,14,4,0,0,0,2,0
2041,7,180,16,0,0,1,0,3,0
2042,20,30,15,1,0,0,0,5,1
2043,7,60,19,1,1,0,0,1,1
2044,18,7,9,3,0,0,0,2,1
2045,5,30,5,6,1,1,1,1,1
2046,10,60,5,2,0,1,0,4,0
2047,7,15,11,4,1,0,1,5,1
2048,20,60,20,10,1,1,1,5,1
2049,12,180,4,8,1,0,0,4,0
2050,25,60,20,4,0,0,0,5,1
2051,18,7,18,8,1,0,0,4,0
2052,40,15,3,0,0,0,1,1,1
2053,12,60,4,8,1,0,0,4,1
2054,15,30,14,4,0,0,1,3,1
2055,30,30,7,7,1,0,1,4,1
2056,20,60,8,4,0,0,1,1,1
2057,40,60,16,5,1,0,0,5,1
2058,30,180,20,7,1,0,0,3,1
2059,20,30,15,1,0,0,0,4,0
2060,5,180,7,2,1,1,0,1,1
2061,25,30,17,10,0,0,0,3,0
2062,12,7,12,8,1,1,1,3,1
2063,10,60,18,4,1,1,1,3,1
2064,20,60,14,4,1,0,0,4,0
2065,10,365,15,8,0,0,0,1,0
2066,25,90,15,9,0,0,0,1,0
2067,18,365,5,2,1,0,1,1,0
2068,15,365,16,3,1,0,0,2,0
2069,12,90,5,6,0,0,0,5,0
2070,25,60,2,1,0,0,0,1,1
2071,25,60,20,7,0,0,1,2,1
2072,5,365,9,4,1,1,0,2,0
2073,30,180,9,0,1,0,0,3,0
2074,15,15,4,2,0,1,0,5,0
2075,12,180,15,8,0,0,0,3,1
2076,18,15,11,4,1,0,0,5,0
2077,18,60,1,7,0,0,1,3,0
2078,7,30,18,0,1,0,1,4,1
2079,25,90,1,6,0,1,0,5,1
2080,20,180,8,6,1,0,1,2,0
2081,5,30,16,7,1,0,0,2,1
2082,15,15,18,2,0,0,1,5,1
2083,18,30,9,0,0,0,1,3,0
2084,12,90,12,10,1,1,0,4,0
2085,7,30,19,8,0,0,0,4,1
2086,12,30,18,0,1,0,0,1,0
2087,5,15,5,10,0,0,1,5,0
2088,20,60,2,5,1,0,1,4,1
2089,7,30,7,8,0,0,0,3,1
2090,7,90,10,1,0,1,1,3,1
2091,30,7,15,3,0,0,1,2,1
2092,15,90,7,1,1,1,0,4,0
2093,7,30,5,3,1,1,0,4,1
2094,30,60,15,1,0,0,0,3,0
2095,30,30,20,0,0,0,1,2,0
2096,5,90,20,10,0,0,0,4,0
2097,10,365,15,2,0,0,1,3,0
2098,12,365,10,7,1,0,1,2,0
2099,20,60,14,4,0,0,0,2,1
2100,40,60,10,3,1,0,0,3,0
2101,12,180,17,4,1,0,1,2,0
2102,7,90,14,5,1,0,1,2,1
2103,20,15,2,5,1,0,1,1,0
2104,18,180,16,4,0,0,0,2,1
2105,10,60,13,10,0,0,1,4,0
2106,18,15,9,5,1,0,0,2,0
2107,18,30,7,8,0,1,0,4,1
2108,15,30,16,4,0,0,0,3,0
2109,12,60,10,5,1,1,1,2,1
2110,40,30,9,3,1,0,0,3,1
2111,5,15,7,2,0,0,1,5,0
2112,40,15,16,5,1,0,1,2,1
2113,18,60,9,10,0,0,0,3,0
2114,7,90,17,10,1,0,0,5,0
2115,10,30,20,4,0,1,0,4,1
2116,25,7,7,3,1,1,0,4,1
2117,40,15,11,4,1,1,0,4,1
2118,18,365,8,6,0,0,0,4,0
2119,10,60,7,0,1,0,0,4,1
2120,20,60,19,0,1,0,0,1,1
2121,12,7,20,10,1,0,0,3,1
2122,30,90,12,0,0,1,0,5,1
2123,15,60,7,1,1,0,1,5,1
2124,10,30,8,8,1,1,0,2,1
2125,7,15,7,4,0,0,1,3,1
2126,7,30,6,8,1,0,0,1,1
2127,10,180,9,4,0,1,0,1,0
2128,7,180,13,6,0,1,0,3,1
2129,12,90,7,5,0,0,1,4,0
2130,7,90,8,1,1,0,0,4,0
2131,40,15,17,2,1,0,0,3,1
2132,30,60,17,4,0,0,1,5,1
2133,7,90,16,3,1,0,0,4,0
2134,30,30,2,10,0,0,0,2,0
2135,18,180,8,5,1,0,0,1,1
2136,5,15,17,7,0,0,0,4,1
2137,12,30,13,7,1,0,1,5,1
2138,5,90,18,2,1,0,0,4,0
2139,18,90,10,3,1,1,0,4,0
2140,12,90,2,0,0,0,1,1,1
2141,10,15,2,1,0,1,1,2,1
2142,10,180,14,8,0,0,0,2,0
2143,30,60,16,9,1,0,1,5,0
2144,18,60,7,9,0,1,0,3,1
2145,30,365,12,1,1,0,1,3,0
2146,15,90,14,5,0,0,0,3,0
2147,7,15,4,6,0,0,0,5,0
2148,25,180,4,5,0,0,0,4,0
2149,15,15,18,7,1,0,1,2,0
2150,7,7,3,8,1,0,0,2,1
2151,12,60,1,7,1,0,0,4,0
2152,30,365,17,4,1,0,0,2,1
2153,12,15,7,7,0,0,0,2,0
2154,12,90,16,9,1,0,1,3,1
2155,7,15,5,9,0,0,1,3,1
2156,18,90,19,8,1,0,1,1,1
2157,7,60,7,7,0,0,0,1,0
2158,20,90,14,1,1,0,0,2,1
2159,10,30,2,1,0,1,0,3,1
2160,10,90,3,2,0,0,1,1,0
2161,15,365,17,6,0,1,0,1,1
2162,10,90,16,8,0,1,0,3,1
2163,7,60,8,7,0,1,0,1,1
2164,40,365,18,8,1,0,0,4,1
2165,30,7,15,5,1,0,0,4,1
2166,7,90,7,0,0,1,1,3,0
2167,7,180,9,3,0,0,0,3,0
2168,25,7,6,5,0,0,0,1,0
2169,30,60,18,5,1,0,0,2,1
2170,20,30,18,7,0,0,0,5,0
2171,10,60,14,0,0,0,1,4,1
2172,30,90,14,10,0,0,0,4,0
2173,10,30,14,1,0,0,0,3,0
2174,15,60,4,1,0,1,1,2,1
2175,30,30,4,5,0,1,0,3,1
2176,10,30,15,10,0,1,0,1,1
2177,20,15,15,6,0,1,0,2,1
2178,5,180,18,1,0,1,0,1,1
2179,12,7,14,4,1,1,0,4,1
2180,12,180,1,5,0,0,0,3,0
2181,20,60,10,3,0,0,0,3,0
2182,25,30,20,0,0,0,0,5,0
2183,5,90,10,2,1,0,0,2,0
2184,15,60,10,9,1,1,0,4,1
2185,20,60,2,8,1,0,0,5,0
2186,12,15,8,5,0,0,0,5,0
2187,12,30,1,1,0,0,1,3,1
2188,12,30,1,8,0,0,0,2,1
2189,18,7,4,3,0,0,0,3,1
2190,20,30,7,10,1,0,0,2,1
2191,7,15,9,7,1,0,1,5,1
2192,15,30,16,9,1,0,1,1,1
2193,12,15,5,6,0,0,1,4,1
2194,10,15,2,10,0,1,0,5,1
2195,20,15,11,2,0,0,0,3,0
2196,18,365,18,7,0,0,0,4,0
2197,20,7,19,3,1,0,0,5,0
2198,15,90,13,1,0,1,1,2,0
2199,18,15,11,10,1,0,0,3,0
2200,15,365,20,4,0,0,1,5,1
2201,20,15,19,0,0,0,1,2,1
2202,7,365,17,7,0,1,0,2,1
2203,15,90,5,7,1,0,1,2,1
2204,18,7,13,2,0,0,0,4,1
2205,18,180,20,0,0,0,0,3,0
2206,15,60,1,3,0,0,0,2,0
2207,40,30,10,8,0,0,0,5,1
2208,20,180,8,8,0,0,0,2,0
2209,40,365,8,0,0,0,0,3,1
2210,25,60,19,10,1,1,1,4,1
2211,20,30,6,6,1,0,0,2,1
2212,15,180,12,5,0,0,1,5,1
2213,5,90,7,6,1,0,1,3,0
2214,15,180,16,6,0,0,1,2,0
2215,40,90,9,7,1,0,0,4,0
2216,7,30,10,7,0,0,0,1,0
2217,15,365,10,9,0,0,1,5,0
2218,15,15,10,10,0,0,1,2,1
2219,7,30,20,1,1,0,0,2,1
2220,15,60,16,3,0,1,1,1,1
2221,12,60,1,3,0,0,0,3,1
2222,5,7,17,10,0,0,1,1,1
2223,10,180,14,9,0,0,0,3,0
2224,5,30,19,7,1,0,0,2,1
2225,15,60,17,2,1,0,0,1,1
2226,12,180,14,2,1,0,0,2,0
2227,20,30,8,1,0,0,0,1,0
2228,15,7,9,0,0,0,1,2,1
2229,40,15,8,7,1,0,0,2,1
2230,12,365,13,8,1,0,0,2,0
2231,7,7,17,8,0,0,0,4,0
2232,12,30,19,10,1,0,1,1,1
2233,7,60,7,7,1,0,0,4,0
2234,25,60,17,4,0,0,1,2,0
2235,10,7,1,0,1,0,0,5,1
2236,30,60,5,8,0,0,0,3,0
2237,12,30,6,5,1,0,1,1,1
2238,18,365,2,6,0,0,1,1,0
2239,40,15,16,7,0,1,0,3,1
2240,15,30,5,4,0,1,0,4,1
2241,40,60,5,5,1,0,0,3,0
2242,5,30,12,6,1,0,0,5,1
2243,30,90,3,6,0,1,1,2,1
2244,5,30,16,1,1,0,0,3,1
2245,25,30,6,10,1,0,1,3,0
2246,30,90,15,0,0,1,0,2,0
2247,30,60,15,7,0,0,0,1,0
2248,5,60,16,4,1,0,0,5,1
2249,7,15,20,9,0,0,0,3,1
2250,5,15,13,1,0,0,1,3,1
2251,40,7,12,2,1,0,0,1,1
2252,7,15,10,5,0,0,0,5,0
2253,40,60,14,9,0,0,1,2,0
2254,25,180,2,5,0,0,1,2,0
2255,15,30,3,7,1,0,0,4,1
2256,20,30,9,4,1,0,1,5,1
2257,7,15,11,4,1,0,0,5,0
2258,25,30,11,6,0,0,1,3,1
2259,18,7,10,9,1,0,0,4,0
2260,25,365,14,4,1,0,0,2,1
2261,5,90,9,8,0,0,1,5,0
2262,5,365,20,5,0,0,0,5,0
2263,20,180,10,6,1,0,0,1,1
2264,25,60,9,7,0,0,0,2,0
2265,10,60,5,4,0,0,0,1,1
2266,15,15,8,10,0,0,1,4,1
2267,5,60,11,3,0,0,0,5,0
2268,20,365,1,7,0,0,0,4,1
2269,15,7,10,9,0,0,1,1,0
2270,25,180,1,8,1,1,0,2,0
2271,25,30,7,0,0,0,0,5,0
2272,30,180,14,2,1,1,0,2,1
2273,20,365,5,3,0,1,0,4,0
2274,5,90,17,6,1,0,0,3,0
2275,10,90,6,5,0,1,0,2,0
2276,25,60,16,9,1,1,1,2,1
2277,10,180,11,9,1,1,1,2,1
2278,25,365,10,10,1,0,1,5,1
2279,5,180,15,0,0,0,1,4,1
2280,15,90,7,3,1,0,1,4,1
2281,12,90,2,5,0,0,1,5,0
2282,15,180,12,2,0,0,1,2,0
2283,25,60,19,1,0,0,1,2,0
2284,40,180,12,1,1,1,0,3,1
2285,12,60,16,9,0,0,0,2,1
2286,12,7,6,3,1,0,0,1,1
2287,10,30,3,0,0,0,1,2,1
2288,20,60,2,9,0,0,1,3,1
2289,10,15,20,1,1,0,1,1,1
2290,10,15,5,9,0,0,0,3,1
2291,40,60,11,1,1,1,0,3,1
2292,15,15,3,3,1,0,0,4,1
2293,15,30,3,3,0,0,1,5,0
2294,18,90,5,0,1,0,1,3,1
2295,25,365,11,6,0,0,1,2,1
2296,40,90,3,6,0,0,0,4,0
2297,18,365,13,9,0,0,0,1,0
2298,5,90,8,10,0,0,0,5,1
2299,25,30,20,9,1,0,0,4,1
2300,25,90,10,9,1,0,1,3,1
2301,30,90,2,0,1,1,0,4,1
2302,30,30,4,10,1,0,0,2,1
2303,7,7,18,7,0,0,0,2,1
2304,7,90,19,9,1,0,0,2,0
2305,10,7,4,6,1,0,0,5,1
2306,5,90,20,6,0,1,1,4,1
2307,12,15,9,10,1,1,0,4,1
2308,12,60,16,5,1,0,1,3,1
2309,30,60,6,3,0,0,0,1,0
2310,30,7,4,10,0,0,1,2,0
2311,30,30,9,7,0,1,0,1,1
2312,40,90,13,1,0,0,1,1,0
2313,20,180,9,6,1,0,0,2,1
2314,7,180,6,2,1,0,0,2,0
2315,40,60,19,2,1,0,0,3,1
2316,15,90,14,6,1,0,1,5,0
2317,12,30,15,2,1,0,0,2,1
2318,25,30,3,4,1,0,1,1,1
2319,7,15,5,7,0,0,1,3,1
2320,18,60,18,3,0,0,0,4,0
2321,15,30,14,6,0,0,0,3,0
2322,7,15,16,6,0,1,0,2,1
2323,40,90,14,1,1,0,0,2,0
2324,5,90,9,7,0,0,0,5,1
2325,25,30,15,9,1,0,1,3,1
2326,7,7,7,9,1,0,0,2,0
2327,20,60,14,8,0,0,1,1,1
2328,30,60,6,5,0,0,0,1,0
2329,30,90,15,4,0,1,1,3,0
2330,25,30,20,0,0,1,0,5,1
2331,40,90,8,0,1,0,0,3,1
2332,30,180,2,8,0,0,1,5,0
2333,7,30,8,3,0,0,1,1,0
2334,18,365,1,0,0,0,0,2,0
2335,12,30,17,10,0,0,1,4,0
2336,12,30,19,9,0,0,0,2,0
2337,15,60,5,2,1,1,1,1,1
2338,10,15,20,5,0,0,0,1,0
2339,5,15,16,10,1,0,0,2,1
2340,25,60,7,10,1,1,1,2,1
2341,15,180,7,7,1,0,0,1,1
2342,10,365,18,9,0,0,0,2,1
2343,40,90,18,1,0,0,0,4,0
2344,20,15,2,7,0,1,1,4,1
2345,20,90,15,0,0,0,1,3,0
2346,5,90,14,10,1,0,0,4,0
2347,30,180,18,1,0,0,1,1,1
2348,7,180,9,7,1,1,1,1,1
2349,15,180,14,6,1,0,0,3,0
2350,15,60,5,4,0,0,0,5,0
2351,25,90,11,9,1,1,0,3,0
2352,25,30,8,1,0,1,0,5,1
2353,20,365,5,8,0,1,0,5,0
2354,20,15,11,4,0,0,0,2,1
2355,18,7,5,7,1,0,0,4,1
2356,18,15,17,3,0,0,1,5,1
2357,30,180,4,8,1,0,0,2,1
2358,18,60,15,9,0,1,0,3,1
2359,7,60,19,6,0,1,0,3,1
2360,7,365,2,1,0,0,0,5,1
2361,15,365,17,2,0,0,0,2,1
2362,12,30,12,1,0,0,0,1,0
2363,7,30,17,4,0,0,1,4,0
2364,10,180,10,1,1,0,0,5,0
2365,20,365,18,4,0,0,0,1,1
2366,25,60,19,8,1,0,0,4,0
2367,18,90,18,1,0,1,0,1,0
2368,15,30,13,8,0,0,0,2,1
2369,5,180,14,6,0,0,0,5,0
2370,25,90,16,6,0,1,0,1,1
2371,10,60,18,4,1,0,1,1,0
2372,18,7,18,7,1,0,0,1,1
2373,10,365,16,6,1,0,0,5,0
2374,20,90,17,5,1,1,0,2,1
2375,20,15,7,1,1,0,1,2,1
2376,30,90,12,5,1,1,0,1,0
2377,15,90,2,1,1,0,1,2,0
2378,25,60,10,0,0,1,0,4,0
2379,40,90,5,8,1,0,1,2,0
2380,40,60,3,4,1,0,0,1,0
2381,25,365,19,9,0,1,0,4,1
2382,5,7,13,9,1,0,1,5,1
2383,15,15,12,3,0,1,0,3,1
2384,10,15,3,10,1,1,1,2,1
2385,5,90,6,7,0,0,1,4,0
2386,12,90,14,4,0,0,0,3,0
2387,25,180,4,6,0,0,0,5,1
2388,10,90,13,2,1,0,0,3,1
2389,40,60,19,7,0,0,1,5,0
2390,7,365,18,7,1,1,1,1,1
2391,30,30,3,2,1,0,1,1,1
2392,40,180,20,8,0,0,0,5,0
2393,15,60,6,7,1,0,1,3,1
2394,20,90,16,0,0,0,1,2,0
2395,7,90,20,7,1,1,0,3,1
2396,30,90,3,10,0,0,0,3,1
2397,30,15,12,3,0,0,0,2,0
2398,12,60,19,5,0,0,1,3,0
2399,12,60,19,9,1,0,0,3,1
2400,18,180,4,8,1,0,1,4,0
2401,40,60,1,4,0,0,1,5,0
2402,40,365,2,6,0,0,0,1,0
2403,40,60,13,0,1,0,0,5,1
2404,18,60,13,8,0,0,0,3,1
2405,5,180,2,5,0,0,0,2,0
2406,30,60,19,10,0,0,0,2,1
2407,7,365,16,3,0,0,1,1,1
2408,15,90,12,5,1,0,0,1,1
2409,30,60,1,4,1,0,1,1,0
2410,12,7,9,2,0,0,0,2,0
2411,10,60,17,6,1,0,0,3,1
2412,20,30,10,2,1,0,1,1,0
2413,18,90,18,1,0,0,0,1,0
2414,25,30,19,3,0,0,0,2,1
2415,10,30,7,6,1,1,1,3,1
2416,15,15,19,4,0,0,1,1,1
2417,40,15,15,8,0,0,0,3,1
2418,12,30,9,9,1,0,0,4,1
2419,12,180,10,6,1,1,1,1,1
2420,12,180,20,8,1,0,0,1,1
2421,40,90,20,8,0,1,0,2,1
2422,25,180,4,1,1,0,0,4,1
2423,18,30,6,0,1,0,0,4,0
2424,10,180,4,10,1,0,0,4,1
2425,40,15,5,3,1,0,0,5,1
2426,15,30,9,3,1,1,1,2,1
2427,18,60,12,1,1,1,1,2,1
2428,15,15,8,2,0,0,0,1,0
2429,18,90,5,2,1,0,0,2,0
2430,25,30,11,4,0,1,1,1,1
2431,20,180,11,0,1,0,0,1,1
2432,15,60,13,8,1,0,0,5,1
2433,40,15,14,7,0,0,0,2,0
2434,18,90,8,7,1,0,0,2,0
2435,12,30,18,2,1,1,0,5,1
2436,30,60,19,1,0,0,0,5,1
2437,12,7,12,0,0,0,0,2,1
2438,5,90,12,5,0,1,1,2,0
2439,20,90,18,9,0,0,0,1,0
2440,20,30,10,0,1,0,0,3,0
2441,12,365,7,10,0,1,0,1,0
2442,10,180,18,4,0,0,0,4,1
2443,25,90,12,8,1,0,0,4,0
2444,15,90,14,10,1,0,0,3,0
2445,40,30,15,8,0,0,1,5,1
2446,20,90,16,3,0,0,1,4,0
2447,12,15,2,6,1,0,0,5,1
2448,12,15,18,10,0,0,0,5,1
2449,25,365,12,6,1,0,0,1,0
2450,25,90,16,3,1,0,1,5,0
2451,7,60,13,4,0,1,1,3,0
2452,7,30,20,10,1,0,0,1,0
2453,10,90,17,8,0,0,0,3,0
2454,10,7,18,6,0,1,0,5,1
2455,5,15,3,6,1,0,0,4,0
2456,10,7,10,9,0,0,1,5,1
2457,18,60,1,6,1,0,1,3,1
2458,25,90,6,8,1,0,1,2,0
2459,40,7,3,4,0,0,0,2,1
2460,18,90,19,5,1,1,0,4,1
2461,15,30,4,2,0,1,0,3,1
2462,12,90,20,0,0,0,0,4,0
2463,10,365,3,10,1,1,0,1,1
2464,12,90,8,1,0,0,1,5,0
2465,20,180,8,7,1,0,0,1,0
2466,5,365,7,0,1,0,1,2,0
2467,20,60,2,9,0,0,1,5,1
2468,5,90,6,6,0,0,1,1,0
2469,7,180,16,4,0,1,0,2,1
2470,12,30,10,5,1,1,0,1,1
2471,5,30,4,7,0,0,0,5,0
2472,30,365,13,3,0,0,1,1,1
2473,18,90,10,5,0,0,1,5,0
2474,5,30,14,10,0,1,0,1,1
2475,5,60,9,2,1,0,0,4,1
2476,18,180,11,6,1,0,0,1,0
2477,12,60,18,1,0,1,0,1,1
2478,12,90,11,7,0,0,1,4,0
2479,18,180,17,6,1,0,1,2,1
2480,20,90,2,7,0,0,1,5,1
2481,30,60,3,1,1,0,1,3,0
2482,40,90,11,2,0,0,0,2,1
2483,15,90,18,3,0,0,0,5,0
2484,30,90,3,8,1,0,1,1,0
2485,12,30,15,4,0,0,1,2,1
2486,40,60,11,5,0,0,0,1,0
2487,7,365,11,0,0,0,0,2,0
2488,10,15,20,3,1,0,0,2,0
2489,5,30,11,3,1,1,1,3,1
2490,18,60,19,9,0,0,0,4,0
2491,18,180,1,7,1,0,1,2,0
2492,5,15,5,7,0,0,0,1,0
2493,10,30,10,9,0,0,1,3,0
2494,15,7,10,5,1,0,0,2,1
2495,10,90,14,7,1,1,0,4,0
2496,40,30,2,8,0,0,0,1,1
2497,10,30,4,4,0,1,0,3,1
2498,40,60,2,0,0,0,1,5,0
2499,10,180,18,0,1,0,1,4,1
2500,15,60,13,1,1,1,0,5,1
2501,15,15,19,1,1,0,0,5,0
2502,12,60,5,4,1,0,0,3,0
2503,5,365,20,6,1,0,1,3,0
2504,15,90,2,6,1,0,0,3,0
2505,40,365,11,3,0,0,1,5,0
2506,15,180,18,3,0,1,0,1,1
2507,12,7,6,10,0,0,0,3,1
2508,18,90,10,9,0,1,0,4,1
2509,40,30,17,2,1,0,0,3,1
2510,12,60,11,10,1,0,0,3,0
2511,20,30,19,1,0,0,0,3,1
2512,20,30,17,2,1,0,0,5,1
2513,7,365,4,7,0,0,1,1,0
2514,10,30,14,0,0,0,0,3,1
2515,5,180,20,3,1,1,0,5,1
2516,25,7,4,6,0,0,1,4,1
2517,30,15,14,4,0,0,1,1,1
2518,12,180,4,1,1,0,0,5,0
2519,18,90,6,0,1,1,1,2,1
2520,30,90,9,5,1,0,1,4,0
2521,18,30,12,4,0,1,1,4,1
2522,30,60,8,2,0,0,0,2,0
2523,12,90,4,10,1,0,1,5,0
2524,25,90,5,10,0,1,0,5,0
2525,30,60,6,10,1,0,0,4,1
2526,12,365,5,8,0,1,0,5,1
2527,15,90,19,2,1,0,0,2,0
2528,25,365,8,1,1,0,1,5,1
2529,40,90,9,4,0,1,0,4,1
2530,18,90,15,8,1,0,0,5,1
2531,20,15,4,7,0,0,0,1,1
2532,10,30,9,5,1,0,0,2,0
2533,20,180,7,2,1,0,0,2,0
2534,25,30,8,5,0,0,0,3,0
2535,40,15,15,4,1,0,0,5,1
2536,18,30,19,0,0,1,0,2,0
2537,40,30,15,4,0,0,0,5,1
2538,30,365,5,6,1,0,1,1,0
2539,18,180,19,8,0,1,0,4,1
2540,30,60,7,0,1,0,0,4,0
2541,12,7,6,2,0,1,0,3,0
2542,25,90,19,7,0,1,0,3,1
2543,12,90,17,5,0,0,0,2,0
2544,7,365,10,4,0,0,1,2,0
2545,40,60,19,9,1,0,1,2,1
2546,30,30,11,1,1,1,1,1,1
2547,15,60,15,2,1,0,0,3,1
2548,12,365,10,1,0,0,0,3,0
2549,7,90,11,0,1,0,0,4,0
2550,5,90,3,6,1,1,1,3,0
2551,20,30,3,2,0,1,1,3,0
2552,18,90,18,6,1,1,0,1,1
2553,7,180,11,6,1,0,0,2,0
2554,25,30,20,7,0,0,0,1,0
2555,12,60,18,0,1,0,0,5,1
2556,25,30,15,4,0,0,1,4,1
2557,20,30,7,9,0,0,0,4,0
2558,15,7,10,8,0,1,0,4,1
2559,40,30,20,10,1,1,1,2,1
2560,40,60,10,6,0,0,0,2,0
2561,25,7,13,0,0,1,0,2,1
2562,30,30,15,7,1,0,0,4,1
2563,15,180,18,2,1,0,0,4,0
2564,40,60,4,3,1,1,0,4,0
2565,15,90,20,3,0,1,0,5,1
2566,7,60,17,9,1,0,1,5,0
2567,15,90,3,7,0,1,1,4,0
2568,10,15,2,0,0,1,0,2,1
2569,20,180,4,7,1,0,1,2,0
2570,40,15,1,8,1,0,0,5,1
2571,15,90,15,8,1,0,1,5,1
2572,25,30,1,4,1,1,0,4,1
2573,5,90,6,3,1,0,0,4,1
2574,10,60,7,3,0,0,0,2,1
2575,10,60,19,8,0,0,0,3,1
2576,30,15,12,7,1,0,1,2,1
2577,15,90,1,9,0,0,0,2,1
2578,30,365,7,9,1,0,0,4,0
2579,30,180,19,6,1,1,0,3,1
2580,5,7,13,2,0,0,0,3,0
2581,7,30,12,3,1,1,1,4,1
2582,15,365,12,8,1,1,1,1,0
2583,12,60,13,7,1,1,0,4,1
2584,40,90,14,0,0,1,0,5,0
2585,30,365,12,2,0,1,0,3,1
2586,20,180,20,9,0,0,0,4,0
2587,18,60,12,1,1,0,0,2,1
2588,20,60,6,1,1,0,0,2,0
2589,5,30,10,7,0,0,1,2,1
2590,5,90,20,5,1,0,0,4,1
2591,25,30,9,5,0,0,0,1,0
2592,7,30,2,3,1,0,0,5,0
2593,40,30,7,0,0,0,1,2,1
2594,30,15,9,10,0,0,0,4,0
2595,20,90,12,6,0,1,0,1,1
2596,18,90,5,7,1,0,0,3,0
2597,5,60,1,1,0,0,0,3,0
2598,5,30,15,1,0,0,0,5,1
2599,7,365,8,0,0,0,1,4,0
2600,18,7,1,3,0,1,1,4,1
2601,18,180,18,5,1,0,1,2,1
2602,7,365,13,4,1,0,1,1,0
2603,5,60,1,3,0,1,1,5,0
2604,40,60,5,3,0,0,1,1,0
2605,15,365,18,9,0,1,0,5,1
2606,15,30,16,6,1,0,0,4,1
2607,7,60,10,6,1,0,0,4,1
2608,18,60,4,1,1,0,0,5,0
2609,30,30,1,6,1,0,0,1,1
2610,7,180,8,1,1,0,0,3,0
2611,40,180,5,3,1,0,0,3,0
2612,7,180,2,0,0,1,0,2,0
2613,10,15,17,4,1,0,1,2,1
2614,20,15,7,0,1,0,0,1,0
2615,18,90,17,3,0,0,0,4,0
2616,25,7,6,8,1,1,0,1,1
2617,25,90,15,7,1,0,0,5,0
2618,18,60,5,5,1,0,0,3,1
2619,40,90,15,7,0,0,1,2,1
2620,10,60,18,4,1,0,0,1,0
2621,10,60,18,6,0,0,1,1,1
2622,5,30,6,7,1,1,1,5,1
2623,20,30,2,6,1,0,0,4,1
2624,15,60,17,3,1,0,1,4,1
2625,12,90,4,4,0,0,0,3,0
2626,40,180,12,9,1,0,1,2,1
2627,12,180,19,5,0,0,0,4,0
2628,12,365,2,10,1,1,1,4,0
2629,18,30,2,5,1,0,0,4,1
2630,25,7,14,8,0,1,1,1,0
2631,25,30,15,9,0,0,0,4,1
2632,15,90,20,1,1,0,0,5,0
2633,18,60,2,5,0,0,0,3,0
2634,12,180,4,2,1,0,1,4,1
2635,30,60,19,1,0,0,0,2,0
2636,25,365,9,5,0,1,1,1,1
2637,40,365,7,3,1,0,1,5,0
2638,40,7,13,4,1,0,0,3,1
2639,5,60,12,4,1,0,0,1,1
2640,7,90,3,2,1,1,0,5,1
2641,30,30,13,3,0,1,1,1,1
2642,25,60,15,2,1,0,1,3,1
2643,10,90,14,6,0,0,0,3,0
2644,25,30,9,0,0,0,0,4,1
2645,5,90,13,5,0,1,1,2,1
2646,40,90,4,3,0,0,0,4,0
2647,12,15,8,0,0,0,1,1,1
2648,10,60,3,0,0,1,0,4,0
2649,18,30,2,4,1,0,1,3,0
2650,20,90,19,4,0,0,0,3,0
2651,12,15,8,9,0,0,0,3,0
2652,20,180,17,6,1,0,0,4,0
2653,30,60,13,3,0,1,0,5,1
2654,7,15,7,8,0,0,0,4,1
2655,10,60,9,3,0,1,1,4,0
2656,15,60,12,6,0,0,0,4,0
2657,10,60,14,4,0,1,1,4,1
2658,25,60,14,4,0,0,0,3,0
2659,40,60,15,5,1,0,1,2,0
2660,25,15,3,7,0,1,0,4,0
2661,25,7,15,4,0,0,0,4,1
2662,30,90,19,2,1,0,0,2,0
2663,12,60,20,5,0,0,0,4,0
2664,15,30,14,1,0,0,0,2,1
2665,15,180,8,7,1,0,1,3,0
2666,25,30,5,7,1,1,0,5,1
2667,20,180,19,2,1,0,0,4,1
2668,30,30,4,7,0,0,1,5,0
2669,25,7,14,8,1,0,0,4,1
2670,7,365,16,4,0,0,1,1,0
2671,40,30,20,4,0,1,1,1,1
2672,12,180,6,5,0,1,1,3,1
2673,18,30,6,6,1,0,0,5,1
2674,7,90,3,2,0,0,0,5,0
2675,20,180,15,4,1,0,0,2,0
2676,10,7,3,0,1,0,0,2,1
2677,10,180,11,10,0,0,0,4,0
2678,7,60,3,9,1,0,1,2,1
2679,25,90,10,4,0,0,0,2,0
2680,18,60,18,3,0,0,0,5,0
2681,5,180,1,0,0,0,0,1,0
2682,5,7,16,6,1,0,0,5,1
2683,20,30,16,0,0,1,0,2,1
2684,25,180,10,7,1,0,1,4,1
2685,15,180,1,9,1,0,0,1,0
2686,15,7,4,1,1,0,1,2,1
2687,12,60,3,9,0,1,1,2,1
2688,18,60,5,4,0,0,1,4,0
2689,18,60,12,5,0,0,0,4,0
2690,10,30,12,8,1,0,0,2,1
2691,30,90,13,6,1,1,0,2,1
2692,20,30,12,5,1,1,1,5,1
2693,5,180,16,4,1,0,1,3,0
2694,20,180,13,5,0,1,0,4,1
2695,15,60,5,10,1,0,0,4,0
2696,15,30,4,3,0,1,0,5,1
2697,7,30,15,0,0,1,0,1,0
2698,12,60,12,8,1,0,0,1,1
2699,18,90,19,10,1,0,0,1,0
2700,40,30,19,4,0,0,0,4,1
